,Class ID,Part,Start,Text,Coordinates,Confidence State,Confidence Who,Confidence Prob,Fields,Normalizations,relations
118,e_6,s1v1,32621,je suis triste dans mon coeur quand quelqu'un se souvient de mon glorieux maître,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
119,e_6,s1v1,32849,je gémis sur cet enfant,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
120,e_27,s1v1,33132,a troublé son esprit calme,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
121,e_6,s1v1,33480,raconte-moi tes malheurs,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
122,e_14,s1v1,33768,Odysseus,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
123,e_25,s1v1,33793,"– Je te dirai, en effet, ces choses avec vérité ; mais, quand même cette nourriture et ton vin doux dureraient un long temps, quand même nous resterions ici, mangeant tranquillement, tandis que d'autres travaillent, il me serait facile, pendant toute une année, de te raconter les douleurs que j'ai subies par la volonté des dieux. Je me glorifie d'être né dans la vaste Krètè et d'être le fils d'un homme riche. Beaucoup d'autres fils lui étaient nés dans ses demeures, d'une femme légitime, et y avaient été élevés. Pour moi, c'est une mère achetée et concubine qui m'a enfanté ; mais Kastôr Hylakide m'aima autant que ses enfants légitimes ; et je me glorifie d'avoir été engendré par lui qui, autrefois, était honoré comme un dieu par les Krètois, à cause de ses domaines, de ses richesses et de ses fils illustres. Mais les kères de la mort l'emportèrent aux demeures d'Aidès, et ses fils magnanimes partagèrent ses biens et les tirèrent au sort. Et ils m'en donnèrent une très petite part avec sa maison.",[],pre-added,['user:ValentineGirardier'],1.0,{},{},"s1v1|e_25|117,768"
124,e_6,s1v1,34070,les douleurs que j'ai subies par la volonté des dieux,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
125,e_6,s1v1,34618,les kères de la mort l'emportèrent aux demeures d'Aidès,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
126,e_25,s1v1,34806,"Mais, par ma vertu, j'épousai une fille d'hommes très riches, car je n'étais ni insensé, ni lâche. Maintenant tout est flétri en moi, mais, cependant, tu peux juger en regardant le chaume ; et, certes, j'ai subi des maux cruels. Arès et Athènè m'avaient donné l'audace et l'intrépidité, et quand, méditant la perte des ennemis, je choisissais des hommes braves pour une embuscade, jamais, en mon coeur courageux, je n'avais la mort devant les yeux ; mais, courant aux premiers rangs, je tuais de ma lance celui des guerriers ennemis qui me le cédait en agilité. Tel j'étais dans la guerre ; mais les travaux et les soins de la famille, par lesquels on élève les chers enfants, ne me plaisaient point ; et j'aimais seulement les nefs armées d'avirons, les combats, les traits aigus et les flèches ; et ces armes cruelles qui sont horribles aux autres hommes me plaisaient, car un dieu me les présentait toujours à l'esprit. Ainsi chaque homme se réjouit de choses différentes. En effet, avant que les fils des Akhaiens eussent mis le pied devant Troiè, j'avais neuf fois commandé des guerriers et des nefs rapides contre des peuples étrangers, et tout m'avait réussi. Je choisissais d'abord ma part légitime du butin, et je recevais ensuite beaucoup de dons ; et ma maison s'accroissait, et j'étais craint et respecté parmi les Krètois.",[],pre-added,['user:ValentineGirardier'],1.0,{},{},"s1v1|e_25|117,768"
127,e_6,s1v1,35008,j'ai subi des maux cruels,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
128,e_27,s1v1,35103,méditant,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
129,e_5,s1v1,35607,ces armes cruelles qui sont horribles aux autres hommes me plaisaient,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
130,e_3,s1v1,35735,chaque homme se réjouit de choses différentes,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
131,e_8,s1v1,36096,j'étais craint et respecté,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
132,e_25,s1v1,36144,"Mais quand l'irréprochable Zeus eut décidé cette odieuse expédition qui devait rompre les genoux à tant de héros, alors les peuples nous ordonnèrent, à moi et à l'illustre Idoméneus, de conduire nos nefs à Ilios, et nous ne pûmes nous y refuser à cause des rumeurs menaçantes du peuple. Là, nous, fils des Akhaiens, nous combattîmes pendant neuf années, et, la dixième, ayant saccagé la ville de Priamos, nous revînmes avec nos nefs vers nos demeures ; mais un dieu dispersa les Akhaiens. Mais à moi, malheureux, le sage Zeus imposa d'autres maux. Je restai un seul mois dans ma demeure, me réjouissant de mes enfants, de ma femme et de mes richesses ; et mon coeur me poussa ensuite à naviguer vers l'Aigyptiè sur mes nefs bien construites, avec de divins compagnons. Et je préparai neuf nefs, et aussitôt les équipages en furent réunis. Pendant six jours mes chers compagnons prirent de joyeux repas, car j'offris beaucoup de sacrifices aux dieux, et, en même temps, des mets à mes hommes. Le septième jour, étant partis de la grande Krètè, nous naviguâmes aisément au souffle propice de Boréas, comme au courant d'un fleuve ; et aucune de mes nefs n'avait souffert mais, en repos et sains et saufs, nous restâmes assis et le vent et les pilotes conduisaient les nefs ; et, le cinquième jour, nous parvînmes au beau fleuve Aigyptos. Et j'arrêtai mes nefs recourbées dans le fleuve Aigyptos. Là, j'ordonnai à mes chers compagnons de rester auprès des nefs pour les garder, et j'envoyai des éclaireurs pour aller à la découverte. Mais ceux-ci, égarés par leur audace et confiants dans leurs forces, dévastèrent aussitôt les beaux champs des hommes Aigyptiens, entraînant les femmes et les petits enfants et tuant les hommes. Et aussitôt le tumulte arriva jusqu'à la ville. Et les habitants, entendant ces clameurs, accoururent au lever d'Éôs, et toute la plaine se remplit de piétons et de cavaliers et de l'éclat de l'airain. Et le foudroyant Zeus mit mes compagnons en fuite, et aucun d'eux ne soutint l'attaque, et la mort les environna de toutes parts. Là, un grand nombre des nôtres fut tué par l'airain aigu, et les autres furent emmenés vivants pour être esclaves. Mais Zeus lui-même mit cette résolution dans mon esprit. Plût aux dieux que j'eusse dû mourir en Aigyptiè et subir alors ma destinée, car d'autres malheurs m'attendaient. Ayant aussitôt retiré mon casque de ma tête et mon bouclier de mes épaules, et jeté ma lance, je courus aux chevaux du roi, et j'embrassai ses genoux, et il eut pitié de moi, et il me sauva ; et, m'ayant fait monter dans son char, il m'emmena dans ses demeures. Certes, ses guerriers m'entouraient, voulant me tuer de leurs lances de frêne, car ils étaient très irrités ; mais il m'arracha à eux, craignant la colère de Zeus hospitalier qui châtie surtout les mauvaises actions. Je restai là sept ans, et j'amassai beaucoup de richesses parmi les Aigyptiens, car tous me firent des présents.",[],pre-added,['user:ValentineGirardier'],1.0,{},{},"s1v1|e_25|117,768"
133,e_8,s1v1,36397,des rumeurs menaçantes du peuple,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
134,e_6,s1v1,36638,"à moi, malheureux, le sage Zeus imposa d'autres maux",[],pre-added,['user:ValentineGirardier'],1.0,{},{},
135,e_3,s1v1,36732,"me réjouissant de mes enfants, de ma femme et de mes richesses",[],pre-added,['user:ValentineGirardier'],1.0,{},{},
136,e_3,s1v1,37030,de joyeux repas,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
137,e_27,s1v1,37318,en repos et sains et saufs,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
138,e_8,s1v1,38074,"le foudroyant Zeus mit mes compagnons en fuite, et aucun d'eux ne soutint l'attaque, et la mort les environna de toutes parts",[],pre-added,['user:ValentineGirardier'],1.0,{},{},
139,e_6,s1v1,38454,d'autres malheurs m'attendaient,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
140,e_7,s1v1,38832,ils étaient très irrités,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
141,e_8,s1v1,38884,craignant la colère de Zeus hospitalier qui châtie surtout les mauvaises actions,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
142,e_7,s1v1,38894,la colère de Zeus hospitalier qui châtie surtout les mauvaises actions,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
143,e_25,s1v1,39081,"Mais vers la huitième année, arriva un homme de la Phoinikiè, plein de mensonges, et qui avait déjà causé beaucoup de maux aux hommes. Et il me persuada par ses mensonges d'aller en Phoinikiè, où étaient sa demeure et ses biens. Et je restai là une année entière auprès de lui. Et quand les jours et les mois se furent écoulés, et que, l'année étant accomplie, les saisons revinrent, il me fit monter sur une nef, sous prétexte d'aller avec lui conduire un chargement en Libyè, mais pour me vendre et retirer de moi un grand prix. Et je le suivis, le soupçonnant, mais contraint. Et la nef, poussée par le souffle propice de Boréas, approchait de la Krètè, quand Zeus médita notre ruine. Et déjà nous avions laissé la Krètè, et rien n'apparaissait plus que l'Ouranos et la mer. Alors, le Kroniôn suspendit une nuée noire sur la nef creuse, et sous cette nuée toute la mer devint noire aussi. Et Zeus tonna, et il lança la foudre sur la nef, qui se renversa, frappée par la foudre de Zeus, et se remplit de fumée. Et tous les hommes furent précipités de la nef, et ils étaient emportés, comme des oiseaux de mer, par les flots, autour de la nef noire, et un dieu leur refusa le retour. Alors Zeus me mit entre les mains le long mât de la nef à proue bleue, afin que je pusse fuir la mort ; et l'ayant embrassé, je fus la proie des vents furieux. Et je fus emporté pendant neuf jours, et, dans la dixième nuit noire, une grande lame me jeta sur la terre des Thesprôtes.",[],pre-added,['user:ValentineGirardier'],1.0,{},{},"s1v1|e_25|117,768"
144,e_6,s1v1,39166,qui avait déjà causé beaucoup de maux aux hommes,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
145,e_7,s1v1,39973,"Et Zeus tonna, et il lança la foudre sur la nef, qui se renversa, frappée par la foudre de Zeus",[],pre-added,['user:ValentineGirardier'],1.0,{},{},
146,e_7,s1v1,40407,des vents furieux,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
147,e_25,s1v1,40551,"Alors le héros Pheidôn, le roi des Thesprôtes, m'accueillit généreusement ; car je rencontrai d'abord son cher fils, et celui-ci me conduisit, accablé de froid et de fatigue, et, me soutenant de la main, m'emmena dans les demeures de son père. Et celui-ci me donna des vêtements, un manteau et une tunique. Là, j'entendis parler d'Odysseus. Pheidôn me dit que, lui ayant donné l'hospitalité, il l'avait traité en ami, comme il retournait dans la terre de sa patrie. Et il me montra les richesses qu'avait réunies Odysseus, de l'airain, de l'or et du fer très difficile à travailler, le tout assez abondant pour nourrir jusqu'à sa dixième génération. Et tous ces trésors étaient déposés dans les demeures du roi. Et celui-ci me disait qu'Odysseus était allé à Dôdônè pour apprendre du grand Chêne la volonté de Zeus, et pour savoir comment, depuis longtemps absent, il rentrerait dans la terre d'Ithakè, soit ouvertement, soit en secret. Et Pheidôn me jura, en faisant des libations dans sa demeure, que la nef et les hommes étaient prêts qui devaient conduire Odysseus dans la chère terre de sa patrie. Mais il me renvoya d'abord, profitant d'une nef des Thesprôtes qui allait à Doulikhios. Et il ordonna de me mener au roi Akastos ; mais ces hommes prirent une résolution funeste pour moi, afin, sans doute, que je subisse toutes les misères.",[],pre-added,['user:ValentineGirardier'],1.0,{},{},"s1v1|e_25|117,768"
148,e_6,s1v1,41864,je subisse toutes les misères,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
149,e_25,s1v1,41897,"Quand la nef fut éloignée de terre, ils songèrent aussitôt à me réduire en servitude ; et, m'arrachant mon vêtement, mon manteau et ma tunique, ils jetèrent sur moi ce misérable haillon et cette tunique déchirée, tels que tu les vois. Vers le soir ils parvinrent aux champs de la riante Ithakè, et ils me lièrent aux bancs de la nef avec une corde bien tordue ; puis ils descendirent sur le rivage de la mer pour prendre leur repas. Mais les dieux eux-mêmes détachèrent aisément mes liens. Alors, enveloppant ma tête de ce haillon, je descendis à la mer par le gouvernail, et pressant l'eau de ma poitrine et nageant des deux mains, j'abordai très loin d'eux. Et je montai sur la côte, là où croissait un bois de chênes touffus, et je me couchai contre terre, et ils me cherchaient en gémissant ; mais, ne me voyant point, ils jugèrent qu'il était mieux de ne plus me chercher ; car les dieux m'avaient aisément caché d'eux, et ils m'ont conduit à l'étable d'un homme excellent, puisque ma destinée est de vivre encore.",[],pre-added,['user:ValentineGirardier'],1.0,{},{},"s1v1|e_25|117,768"
150,e_14,s1v1,42932,Eumaios,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
151,e_25,s1v1,42956,"– Etranger très malheureux, certes, tu as fortement ému mon coeur en racontant les misères que tu as subies et tes courses errantes ; mais, en parlant d'Odysseus, je pense que tu n'as rien dit de sage, et tu ne me persuaderas point. Comment un homme tel que toi peut-il mentir aussi effrontément ? Je sais trop que penser du retour de mon maître. Certes, il est très odieux à tous les dieux, puisqu'ils ne l'ont point dompté par la main des Troiens, ou qu'ils ne lui ont point permis, après la guerre, de mourir entre les bras de ses amis. Car tous les Akhaiens lui eussent élevé un tombeau, et une grande gloire eût été accordée à son fils dans l'avenir. Et maintenant les Harpyes l'ont déchiré sans gloire, et moi, séparé de tous, je reste auprès de mes porcs ; et je ne vais point à la ville, si ce n'est quand la sage Pènélopéia m'ordonne d'y aller, quand elle a reçu quelque nouvelle. Et, alors, tous s'empressent de m'interroger, ceux qui s'attristent de la longue absence de leur roi et ceux qui se réjouissent de dévorer impunément ses richesses. Mais il ne m'est point agréable de demander ou de répondre depuis qu'un Aitôlien m'a trompé par ses paroles. Ayant tué un homme, il avait erré en beaucoup de pays, et il vint dans ma demeure, et je le reçus avec amitié. Il me dit qu'il avait vu, parmi les Krètois, auprès d'Idoméneus, mon maître réparant ses nefs que les tempêtes avaient brisées. Et il me dit qu'Odysseus allait revenir, soit cet été, soit cet automne, ramenant de nombreuses richesses avec ses divins compagnons. Et toi, vieillard, qui as subi tant de maux, et que la destinée a conduit vers moi, ne cherche point à me plaire par des mensonges, car je ne t'honorerai, ni ne t'aimerai pour cela, mais par respect pour Zeus hospitalier et par compassion pour toi.",[],pre-added,['user:ValentineGirardier'],1.0,{},{},"s1v1|e_25|117,768"
152,e_6,s1v1,42967,très malheureux,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
153,e_6,s1v1,42992,tu as fortement ému mon coeur en racontant les misères que tu as subies et tes courses errantes,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
154,e_7,s1v1,43189,Comment un homme tel que toi peut-il mentir aussi effrontément ?,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
155,e_6,s1v1,43892,ceux qui s'attristent de la longue absence de leur roi,[],pre-added,['user:ValentineGirardier'],1.0,{},{},
